Time,Distance,Engine,Lateral_acc,Longitudinal_a,GPS_Speed,GPS_LatAcc,GPS_LonAcc,GPS_Heading,GPS_Gyro,GPS_Latitude,GPS_Longitude,
0.200,0.000,3495.250000,-0.865823,0.418413,0.000000,0.000000,0.000000,54.706421,-0.022096,-5.843431497291,-35.195877623940,
0.210,0.000,3527.750000,-1.021474,0.486672,0.000000,0.000000,0.000000,54.706421,-0.022096,-5.843431498963,-35.195877625230,
0.220,0.000,3559.250000,-1.060013,0.478990,0.000000,0.000000,0.000000,54.706421,-0.022096,-5.843431500605,-35.195877626478,
0.230,0.000,3605.000000,-0.951863,0.362088,0.010000,0.000000,0.000000,54.706421,-0.022096,-5.843431501979,-35.195877627347,
0.240,0.000,3665.000000,-0.761609,0.221596,0.030000,0.000000,0.000000,54.706421,-0.022096,-5.843431503352,-35.195877628217,
0.250,0.000,3709.000000,-0.665956,0.182161,0.050000,0.000000,0.000000,54.706421,-0.022096,-5.843431504726,-35.195877629086,
0.260,0.000,3737.000000,-0.756241,0.270161,0.070000,0.000000,0.000000,54.706421,-0.022096,-5.843431506099,-35.195877629956,
0.270,0.000,3764.000000,-0.895495,0.450094,0.090000,0.000000,0.000000,54.706421,-0.022096,-5.843431507472,-35.195877630825,
0.280,0.000,3790.000000,-0.958028,0.641851,0.110000,0.000000,0.000000,54.706421,-0.022096,-5.843431508846,-35.195877631694,
0.290,0.000,3824.750000,-0.999830,0.746195,0.130000,0.000000,0.000000,54.706421,-0.022096,-5.843431510219,-35.195877632564,
0.300,0.000,3868.250000,-1.032803,0.746448,0.150000,0.000000,0.000000,54.706421,-0.022096,-5.843431511593,-35.195877633433,
0.310,0.000,3897.750000,-0.972906,0.677772,0.170000,0.000000,0.000000,54.706421,-0.022096,-5.843431512966,-35.195877634303,
0.320,0.000,3913.250000,-0.894120,0.556671,0.190000,0.000000,0.000000,54.706421,-0.022096,-5.843431514339,-35.195877635172,
0.330,0.000,3925.750000,-0.937324,0.415837,0.195000,0.000000,0.000000,54.706421,-0.022096,-5.843431515713,-35.195877636041,
0.340,0.000,3935.250000,-1.014332,0.320516,0.185000,0.000000,0.000000,54.706421,-0.022096,-5.843431517086,-35.195877636911,
0.350,0.000,3936.250000,-0.959224,0.345950,0.175000,0.000000,0.000000,54.706421,-0.022096,-5.843431517395,-35.195877636480,
0.360,0.000,3928.750000,-0.812916,0.516487,0.165000,0.000000,0.000000,54.706421,-0.022096,-5.843431516995,-35.195877635184,
0.370,0.000,3913.250000,-0.717507,0.723120,0.155000,0.000000,0.000000,54.706421,-0.022096,-5.843431516594,-35.195877633887,
0.380,0.000,3889.750000,-0.733496,0.799635,0.145000,0.000000,0.000000,54.706421,-0.022096,-5.843431516194,-35.195877632590,
0.390,0.000,3861.250000,-0.846163,0.713276,0.135000,0.000000,0.000000,54.706421,-0.022096,-5.843431515793,-35.195877631294,
0.400,0.000,3827.750000,-0.968615,0.594588,0.125000,0.000000,0.000000,54.706421,-0.022096,-5.843431515393,-35.195877629997,
0.410,0.000,3791.500000,-0.980369,0.568286,0.115000,0.000000,0.000000,54.706421,-0.022096,-5.843431512970,-35.195877626953,
0.420,0.000,3752.500000,-0.873955,0.602047,0.105000,0.000000,0.000000,54.706421,-0.022096,-5.843431502456,-35.195877616923,
0.430,0.000,3715.250000,-0.769913,0.576427,0.120000,0.000000,0.000000,54.706421,-0.022096,-5.843431491942,-35.195877606893,
0.440,0.000,3679.750000,-0.762911,0.493288,0.160000,0.000000,0.000000,54.706421,-0.022096,-5.843431481428,-35.195877596863,
0.450,0.000,3630.500000,-0.831427,0.463024,0.200000,0.000000,0.000000,54.706421,-0.022096,-5.843431470914,-35.195877586833,
0.460,0.000,3567.500000,-0.899397,0.484606,0.240000,0.000000,0.000000,54.706421,-0.022096,-5.843431460401,-35.195877576803,
0.470,0.000,3521.250000,-0.951016,0.458853,0.280000,0.000000,0.000000,54.706421,-0.022096,-5.843431449887,-35.195877566773,
0.480,0.000,3491.750000,-1.017241,0.370728,0.320000,0.000000,0.000000,54.706421,-0.022096,-5.843431439430,-35.195877557388,
0.490,0.000,3462.750000,-1.062057,0.290868,0.360000,0.000000,0.000000,54.706421,-0.022096,-5.843431428999,-35.195877548281,
0.500,0.000,3434.250000,-1.018651,0.319852,0.400000,0.000000,0.000000,54.706421,-0.022096,-5.843431418567,-35.195877539173,
0.510,0.000,3406.750000,-0.897236,0.505340,0.440000,0.000000,0.000000,54.706421,-0.022096,-5.843431408135,-35.195877530066,
0.520,0.000,3380.250000,-0.754164,0.688023,0.480000,0.000000,0.000000,54.706421,-0.022096,-5.843431397703,-35.195877520958,
0.530,0.000,3355.250000,-0.651709,0.671681,0.515000,0.000000,0.000000,54.706421,-0.022096,-5.843431387271,-35.195877511851,
0.540,0.000,3331.750000,-0.646244,0.553314,0.545000,0.000000,0.000000,54.706421,-0.022096,-5.843431376840,-35.195877502743,
0.550,0.000,3309.500000,-0.720201,0.547341,0.575000,0.000000,0.000000,54.706421,-0.022096,-5.843431366408,-35.195877493636,
0.560,0.000,3288.500000,-0.804833,0.642706,0.605000,0.000000,0.000000,54.706421,-0.022096,-5.843431355976,-35.195877484528,
0.570,0.000,3273.250000,-0.871429,0.702150,0.635000,0.000000,0.000000,54.706421,-0.022096,-5.843431345544,-35.195877475421,
0.580,0.000,3263.750000,-0.908041,0.660750,0.665000,0.000000,0.000000,54.706421,-0.022096,-5.843431335113,-35.195877466313,
0.590,0.000,3258.750000,-0.904375,0.544131,0.695000,0.000000,0.000000,54.706421,-0.022096,-5.843431324681,-35.195877457206,
0.600,0.000,3258.250000,-0.902781,0.478036,0.725000,0.000000,0.000000,54.706421,-0.022096,-5.843431314249,-35.195877448098,
0.610,0.000,3262.750000,-0.930533,0.552295,0.755000,0.000000,0.000000,54.706421,-0.022096,-5.843431303817,-35.195877438991,
0.620,0.000,3272.250000,-0.931542,0.624191,0.785000,0.000000,0.000000,54.706421,-0.022096,-5.843431293385,-35.195877429883,
0.630,0.000,3284.750000,-0.880940,0.536011,0.815000,0.000000,0.000000,54.706421,-0.022096,-5.843431282954,-35.195877420776,
0.640,0.000,3300.250000,-0.835618,0.413622,0.845000,0.000000,0.000000,54.706421,-0.022096,-5.843431272522,-35.195877411668,
0.650,0.000,3323.750000,-0.834742,0.417140,0.875000,0.000000,0.000000,54.706421,-0.022096,-5.843431262090,-35.195877402561,
0.660,0.000,3355.250000,-0.905107,0.458194,0.905000,0.000000,0.000000,54.706421,-0.022096,-5.843431249671,-35.195877391767,
0.670,0.000,3378.750000,-1.048178,0.428779,0.935000,0.000000,0.000000,54.706421,-0.022096,-5.843431229301,-35.195877374230,
0.680,0.000,3394.250000,-1.121210,0.367119,0.965000,0.000000,0.000000,54.706421,-0.022096,-5.843431208932,-35.195877356693,
0.690,0.000,3410.000000,-0.998659,0.332305,0.995000,0.000000,0.000000,54.706421,-0.022096,-5.843431188563,-35.195877339156,
0.700,0.000,3426.000000,-0.818202,0.409145,1.025000,0.000000,0.000000,54.706421,-0.022096,-5.843431168193,-35.195877321619,
0.710,0.000,3441.000000,-0.767326,0.634628,1.055000,0.000000,0.000000,54.706421,-0.022096,-5.843431147824,-35.195877304082,
0.720,0.000,3455.000000,-0.825317,0.817898,1.085000,0.000000,0.000000,54.706421,-0.022096,-5.843431127455,-35.195877286545,
0.730,0.000,3468.500000,-0.904600,0.787450,1.120000,0.000000,0.000000,54.706421,-0.022096,-5.843431107085,-35.195877269008,
0.740,0.000,3481.500000,-0.953091,0.650220,1.160000,0.000000,0.000000,54.706421,-0.022096,-5.843431086716,-35.195877251471,
0.750,0.000,3493.250000,-0.920820,0.546849,1.200000,0.000000,0.000000,54.706421,-0.022096,-5.843431066347,-35.195877233934,
0.760,0.000,3503.750000,-0.869191,0.502723,1.240000,0.000000,0.000000,54.706421,-0.022096,-5.843431045977,-35.195877216397,
0.770,0.000,3519.500000,-0.916471,0.527777,1.280000,0.000000,0.000000,54.706421,-0.022096,-5.843431025608,-35.195877198860,
0.780,0.000,3540.500000,-0.993559,0.562818,1.320000,0.000000,0.000000,54.706421,-0.022096,-5.843431005239,-35.195877181323,
0.790,0.000,3557.250000,-0.957883,0.514854,1.360000,0.000000,0.000000,54.706421,-0.022096,-5.843430984869,-35.195877163786,
0.800,0.000,3569.750000,-0.853782,0.415798,1.400000,0.000000,0.000000,54.706421,-0.022096,-5.843430964500,-35.195877146249,
0.810,0.000,3576.500000,-0.788902,0.367890,1.440000,0.000000,0.000000,54.706421,-0.022096,-5.843430944131,-35.195877128712,
0.820,0.000,3577.500000,-0.764486,0.432873,1.480000,0.000000,0.000000,54.706421,-0.022096,-5.843430923761,-35.195877111175,
0.830,0.000,3574.500000,-0.766349,0.587063,1.545000,0.000000,0.000000,54.706421,-0.022096,-5.843430903392,-35.195877093638,
0.840,0.000,3567.500000,-0.795605,0.710569,1.635000,0.000000,0.000000,54.706421,-0.022096,-5.843430883023,-35.195877076101,
0.850,0.000,3555.250000,-0.805890,0.713595,1.725000,0.000000,0.000000,54.706421,-0.022096,-5.843430812120,-35.195877014744,
0.860,0.000,3537.750000,-0.773839,0.603863,1.815000,0.000000,0.000000,54.706421,-0.022096,-5.843430707528,-35.195876924174,
0.870,0.000,3516.000000,-0.757275,0.438657,1.905000,0.000000,0.000000,54.706421,-0.022096,-5.843430602936,-35.195876833605,
0.880,0.000,3490.000000,-0.794985,0.357824,1.995000,0.000000,0.000000,54.706421,-0.022096,-5.843430498345,-35.195876743035,
0.890,0.000,3455.500000,-0.848304,0.456839,2.085000,0.000000,0.000000,54.706421,-0.022096,-5.843430393753,-35.195876652465,
0.900,0.000,3412.500000,-0.893293,0.586252,2.175000,0.000000,0.000000,54.706421,-0.022096,-5.843430289161,-35.195876561895,
0.910,0.000,3385.750000,-0.955194,0.567284,2.265000,0.000000,0.000000,54.706421,-0.022096,-5.843430173482,-35.195876461305,
0.920,0.000,3375.250000,-1.007892,0.441837,2.355000,0.000000,0.000000,54.706421,-0.022096,-5.843430013450,-35.195876320635,
0.930,0.000,3368.250000,-0.986743,0.342057,2.445000,0.000000,0.000000,54.706421,-0.144709,-5.843429853419,-35.195876179965,
0.940,0.000,3364.750000,-0.916380,0.369327,2.535000,0.000000,0.000000,54.706421,-0.389935,-5.843429693387,-35.195876039295,
0.950,0.000,3365.500000,-0.859861,0.520665,2.625000,0.000000,0.000000,54.706421,-0.635160,-5.843429533355,-35.195875898625,
0.960,0.000,3370.500000,-0.817202,0.607244,2.715000,0.000000,0.000000,54.706421,-0.880386,-5.843429373324,-35.195875757955,
0.970,0.000,3379.250000,-0.808914,0.516090,2.805000,0.000000,0.000000,54.706421,-1.125612,-5.843429213292,-35.195875617285,
0.980,0.000,3391.750000,-0.863096,0.417207,2.895000,0.000000,0.000000,54.706421,-1.370838,-5.843429110051,-35.195875525583,
0.990,0.000,3404.250000,-0.893921,0.447437,2.985000,0.000000,0.000000,54.706421,-1.616064,-5.843429031148,-35.195875454866,
1.000,0.000,3416.750000,-0.855460,0.532330,3.075000,0.000000,0.000000,54.706421,-1.861290,-5.843428952246,-35.195875384150,
1.010,0.000,3429.750000,-0.860104,0.594240,3.165000,0.000000,0.000000,54.706421,-2.106516,-5.843428873343,-35.195875313434,
1.020,0.000,3443.250000,-0.924203,0.579826,3.255000,0.000000,0.000000,54.706421,-2.351742,-5.843428794441,-35.195875242717,
1.030,0.000,3465.500000,-0.938967,0.451096,3.320000,0.000000,0.000000,54.706421,-2.710413,-5.843428715538,-35.195875172001,
1.040,0.000,3496.500000,-0.968818,0.326767,3.360000,0.000000,0.000000,54.706421,-3.182531,-5.843428636636,-35.195875101284,
1.050,0.000,3520.750000,-1.118914,0.340925,3.400000,0.000000,0.000000,54.706421,-3.654648,-5.843428557733,-35.195875030568,
1.060,0.000,3538.250000,-1.212641,0.435448,3.440000,0.000000,0.000000,54.706421,-4.126765,-5.843428478831,-35.195874959852,
1.070,0.000,3556.250000,-1.059160,0.515150,3.480000,0.000000,0.000000,54.706421,-4.598882,-5.843428399928,-35.195874889135,
1.080,0.000,3574.750000,-0.797348,0.580435,3.520000,0.000000,0.000000,54.706421,-5.070999,-5.843428321026,-35.195874818419,
1.090,0.000,3593.000000,-0.646453,0.635536,3.560000,0.000000,0.000000,54.706421,-5.543117,-5.843428242123,-35.195874747702,
1.100,0.000,3611.000000,-0.635667,0.648522,3.600000,0.000000,0.000000,54.706421,-6.015234,-5.843428163220,-35.195874676986,
1.110,0.000,3628.000000,-0.710797,0.592038,3.640000,0.000000,0.000000,54.706421,-6.487351,-5.843428084318,-35.195874606270,
1.120,0.000,3644.000000,-0.789227,0.492578,3.680000,0.000000,0.000000,54.706421,-6.959468,-5.843428005415,-35.195874535553,
1.130,0.000,3651.000000,-0.780597,0.430456,3.715000,0.000000,0.000000,54.706421,-7.418980,-5.843427926513,-35.195874464837,
1.140,0.000,3649.000000,-0.765315,0.455341,3.745000,0.000000,0.000000,54.706421,-7.865887,-5.843427847610,-35.195874394120,
1.150,0.000,3639.750000,-0.876476,0.536713,3.775000,0.000000,0.000000,54.706421,-8.312795,-5.843427768708,-35.195874323404,
1.160,0.000,3623.250000,-0.974708,0.581558,3.805000,0.000000,0.000000,54.706421,-8.759702,-5.843427685458,-35.195874248534,
1.170,0.000,3602.000000,-0.883955,0.524996,3.835000,0.000000,0.000000,54.706421,-9.206609,-5.843427584822,-35.195874157052,
1.180,0.000,3576.000000,-0.772210,0.445661,3.865000,0.000000,0.000000,54.706421,-9.653516,-5.843427484185,-35.195874065569,
1.190,0.000,3554.500000,-0.826377,0.461450,3.895000,0.000000,0.000000,54.706421,-10.100423,-5.843427383549,-35.195873974086,
1.200,0.000,3537.500000,-0.924821,0.560884,3.925000,0.000000,0.000000,54.706421,-10.547331,-5.843427282912,-35.195873882603,
1.210,0.000,3523.000000,-0.953649,0.667214,3.955000,0.000000,0.000000,54.706421,-10.994238,-5.843427182276,-35.195873791120,
1.220,0.000,3511.000000,-0.953967,0.693337,3.985000,0.000000,0.000000,54.706421,-11.441145,-5.843427081639,-35.195873699637,
1.230,0.001,3511.750000,-0.896780,0.561133,4.010000,0.000000,0.000000,54.706421,-11.882322,-5.843426981003,-35.195873608155,
1.240,0.001,3525.250000,-0.778163,0.355029,4.030000,0.000000,0.000000,54.706421,-12.317770,-5.843426880366,-35.195873516672,
1.250,0.001,3540.000000,-0.747375,0.276836,4.050000,0.000000,0.000000,54.706421,-12.753218,-5.843426779730,-35.195873425189,
1.260,0.001,3556.000000,-0.836960,0.395471,4.070000,0.000000,0.000000,54.706421,-13.188666,-5.843426679093,-35.195873333706,
1.270,0.001,3573.000000,-0.893704,0.600379,4.090000,0.000000,0.000000,54.706421,-13.624114,-5.843426578457,-35.195873242223,
1.280,0.001,3591.000000,-0.864117,0.716896,4.110000,0.000000,0.000000,54.706421,-14.059562,-5.843426477820,-35.195873150740,
1.290,0.001,3608.250000,-0.808677,0.655973,4.130000,0.000000,0.000000,54.706421,-14.495009,-5.843426377183,-35.195873059258,
1.300,0.001,3624.750000,-0.741497,0.517569,4.150000,0.000000,0.000000,54.706421,-14.930458,-5.843426276547,-35.195872967775,
1.310,0.001,3641.000000,-0.703590,0.465279,4.170000,0.000000,0.000000,54.706421,-15.365906,-5.843426175910,-35.195872876292,
1.320,0.001,3657.000000,-0.750268,0.552379,4.190000,0.000000,0.000000,54.706421,-15.801353,-5.843426075274,-35.195872784809,
1.330,0.001,3680.500000,-0.804102,0.696819,4.245000,0.000000,0.000000,54.706421,-15.941155,-5.843425974637,-35.195872693326,
1.340,0.001,3711.500000,-0.817824,0.742905,4.335000,0.000000,0.000000,54.706421,-15.785311,-5.843425874001,-35.195872601843,
1.350,0.001,3729.000000,-0.898109,0.633908,4.425000,0.000000,0.000000,54.706421,-15.629466,-5.843425624887,-35.195872372996,
1.360,0.001,3733.000000,-1.027194,0.497558,4.515000,0.000000,0.000000,54.706421,-15.473621,-5.843425276790,-35.195872052573,
1.370,0.001,3732.750000,-1.038770,0.456003,4.605000,0.000000,0.000000,54.706421,-15.317777,-5.843424928692,-35.195871732150,
1.380,0.001,3728.250000,-0.940529,0.491627,4.695000,0.000000,0.000000,54.706421,-15.161933,-5.843424580594,-35.195871411727,
1.390,0.001,3717.000000,-0.875687,0.532798,4.785000,0.000000,0.000000,54.706421,-15.006088,-5.843424232496,-35.195871091304,
1.400,0.001,3699.000000,-0.891931,0.541089,4.875000,0.000000,0.000000,54.706421,-14.850244,-5.843423884399,-35.195870770881,
1.410,0.001,3663.250000,-0.947683,0.518832,4.965000,0.000000,0.000000,54.706421,-14.694399,-5.843423527300,-35.195870441692,
1.420,0.001,3609.750000,-0.954357,0.477275,5.055000,0.000000,0.000000,54.706421,-14.538554,-5.843423134197,-35.195870077438,
1.430,0.001,3569.750000,-0.879886,0.436925,5.140000,0.000000,0.000000,54.706421,-14.324268,-5.843422741094,-35.195869713185,
1.440,0.001,3543.250000,-0.868560,0.437697,5.220000,0.000000,0.000000,54.706421,-14.051540,-5.843422347991,-35.195869348932,
1.450,0.001,3521.000000,-0.999039,0.474858,5.300000,0.000000,0.000000,54.706421,-13.778812,-5.843421954888,-35.195868984678,
1.460,0.001,3503.000000,-1.090287,0.504893,5.380000,0.000000,0.000000,54.706421,-13.506084,-5.843421561784,-35.195868620425,
1.470,0.001,3487.500000,-1.017642,0.527787,5.460000,0.000000,0.000000,54.706421,-13.233356,-5.843421168681,-35.195868256171,
1.480,0.001,3474.500000,-0.896348,0.543710,5.540000,0.000000,0.000000,54.706421,-12.960629,-5.843420973073,-35.195868074905,
1.490,0.001,3466.500000,-0.819565,0.524957,5.620000,0.000000,0.000000,54.706421,-12.687901,-5.843420826837,-35.195867939384,
1.500,0.001,3463.500000,-0.776331,0.495203,5.700000,0.000000,0.000000,54.706421,-12.415173,-5.843420680602,-35.195867803864,
1.510,0.001,3465.250000,-0.802153,0.496086,5.780000,0.000000,0.000000,54.706421,-12.142445,-5.843420534367,-35.195867668344,
1.520,0.001,3471.750000,-0.896693,0.512500,5.860000,0.000000,0.000000,54.706421,-11.869717,-5.843420388132,-35.195867532824,
1.530,0.001,3479.750000,-0.929517,0.504997,5.915000,0.000000,0.000000,54.706421,-11.657722,-5.843420241897,-35.195867397304,
1.540,0.001,3489.250000,-0.872190,0.446351,5.945000,0.000000,0.000000,54.706421,-11.506461,-5.843420095662,-35.195867261784,
1.550,0.001,3508.000000,-0.885657,0.357983,5.975000,0.000000,0.000000,54.706421,-11.355201,-5.843419949427,-35.195867126264,
1.560,0.001,3536.000000,-0.993370,0.307839,6.005000,0.000000,0.000000,54.706421,-11.203939,-5.843419803192,-35.195866990743,
1.570,0.001,3556.750000,-1.018547,0.318236,6.035000,0.000000,0.000000,54.706421,-11.052679,-5.843419656956,-35.195866855223,
1.580,0.001,3570.250000,-0.934853,0.371935,6.065000,0.000000,0.000000,54.706421,-10.901418,-5.843419510721,-35.195866719703,
1.590,0.001,3584.500000,-0.881778,0.464420,6.095000,0.000000,0.000000,54.706421,-10.750157,-5.843419364486,-35.195866584183,
1.600,0.001,3599.500000,-0.907558,0.545836,6.125000,0.000000,0.000000,54.706421,-10.598896,-5.843419218251,-35.195866448663,
1.610,0.001,3615.250000,-0.988483,0.555870,6.155000,0.000000,0.000000,54.706421,-10.447636,-5.843419072016,-35.195866313143,
1.620,0.001,3631.750000,-1.072040,0.518333,6.185000,0.000000,0.000000,54.706421,-10.296374,-5.843418925781,-35.195866177622,
1.630,0.001,3641.750000,-1.046287,0.476796,6.215000,0.000000,0.000000,54.706421,-10.162302,-5.843418779546,-35.195866042102,
1.640,0.001,3645.250000,-0.917756,0.440990,6.245000,0.000000,0.000000,54.706421,-10.045419,-5.843418633310,-35.195865906582,
1.650,0.001,3641.500000,-0.845266,0.419778,6.275000,0.000000,0.000000,54.706421,-9.928535,-5.843418487075,-35.195865771062,
1.660,0.001,3630.500000,-0.872482,0.418103,6.305000,0.000000,0.000000,54.706421,-9.811652,-5.843418339628,-35.195865634545,
1.670,0.001,3615.500000,-0.897330,0.439271,6.335000,0.000000,0.000000,54.706421,-9.694769,-5.843418187331,-35.195865494043,
1.680,0.001,3596.500000,-0.885271,0.477776,6.365000,0.000000,0.000000,54.706421,-9.577886,-5.843418035034,-35.195865353541,
1.690,0.001,3583.750000,-0.872022,0.495362,6.395000,0.000000,0.000000,54.706421,-9.461002,-5.843417882737,-35.195865213039,
1.700,0.001,3577.250000,-0.840835,0.461142,6.425000,0.000000,0.000000,54.706421,-9.344119,-5.843417730440,-35.195865072537,
1.710,0.001,3574.500000,-0.784798,0.402760,6.455000,0.000000,0.000000,54.706421,-9.227236,-5.843417578144,-35.195864932035,
1.720,0.001,3575.500000,-0.794033,0.404340,6.485000,0.000000,0.000000,54.706421,-9.110353,-5.843417425847,-35.195864791532,
1.730,0.001,3590.250000,-0.907230,0.507166,6.515000,0.000000,0.000000,54.706421,-9.001490,-5.843417273550,-35.195864651030,
1.740,0.001,3618.750000,-0.995064,0.598124,6.545000,0.000000,0.000000,54.706421,-8.900650,-5.843417121253,-35.195864510528,
1.750,0.001,3641.250000,-0.951495,0.541252,6.575000,0.000000,0.000000,54.706421,-8.799809,-5.843416968956,-35.195864370026,
1.760,0.001,3657.750000,-0.851285,0.382896,6.605000,0.000000,0.000000,54.706421,-8.698969,-5.843416816659,-35.195864229524,
1.770,0.001,3674.000000,-0.806069,0.285705,6.635000,0.000000,0.000000,54.706421,-8.598127,-5.843416664363,-35.195864089022,
1.780,0.001,3690.000000,-0.805224,0.360316,6.665000,0.000000,0.000000,54.706421,-8.497288,-5.843416512066,-35.195863948519,
1.790,0.001,3706.250000,-0.782389,0.572951,6.695000,0.000000,0.000000,54.706421,-8.396446,-5.843416359769,-35.195863808017,
1.800,0.001,3722.750000,-0.765031,0.741287,6.725000,0.000000,0.000000,54.706421,-8.295607,-5.843416207472,-35.195863667515,
1.810,0.001,3745.750000,-0.835163,0.730372,6.755000,0.000000,0.000000,54.706421,-8.194765,-5.843416055175,-35.195863527013,
1.820,0.001,3775.250000,-0.951602,0.614626,6.785000,0.000000,0.000000,54.706421,-8.093925,-5.843415902878,-35.195863386511,
1.830,0.002,3797.000000,-0.990966,0.525561,6.830000,-0.001243,0.005386,54.198780,-7.991939,-5.843415750582,-35.195863246009,
1.840,0.002,3811.000000,-0.940692,0.484154,6.890000,-0.003728,0.016156,53.183498,-7.888806,-5.843415598285,-35.195863105506,
1.850,0.002,3825.250000,-0.875186,0.458702,6.950000,-0.006214,0.026927,52.168217,-7.785674,-5.843415294202,-35.195862825957,
1.860,0.002,3839.750000,-0.832758,0.450323,7.010000,-0.008699,0.037698,51.152935,-7.682541,-5.843414838334,-35.195862407361,
1.870,0.002,3860.000000,-0.808879,0.479483,7.070000,-0.011185,0.048469,50.137653,-7.579409,-5.843414382465,-35.195861988765,
1.880,0.002,3886.000000,-0.765866,0.527933,7.130000,-0.013670,0.059239,49.122375,-7.476276,-5.843413926597,-35.195861570169,
1.890,0.002,3904.500000,-0.694088,0.533513,7.190000,-0.016156,0.070010,48.107094,-7.373144,-5.843413470728,-35.195861151573,
1.900,0.002,3915.500000,-0.692548,0.484187,7.250000,-0.018642,0.080781,47.091812,-7.270011,-5.843413014860,-35.195860732977,
1.910,0.002,3925.500000,-0.797713,0.455888,7.310000,-0.021127,0.091552,46.076530,-7.166879,-5.843412559429,-35.195860315130,
1.920,0.002,3934.500000,-0.824166,0.504120,7.370000,-0.023613,0.102322,45.061249,-7.063746,-5.843412107933,-35.195859904025,
1.930,0.002,3943.500000,-0.670223,0.582472,7.420000,-0.024887,0.107548,44.553608,-7.009889,-5.843411656437,-35.195859492920,
1.940,0.002,3952.500000,-0.552125,0.589081,7.460000,-0.024951,0.107230,44.553608,-7.005305,-5.843411204941,-35.195859081815,
1.950,0.002,3966.750000,-0.618858,0.491892,7.500000,-0.025015,0.106911,44.553608,-7.000721,-5.843410753445,-35.195858670710,
1.960,0.002,3986.250000,-0.705578,0.403275,7.540000,-0.025078,0.106592,44.553608,-6.996138,-5.843410301949,-35.195858259605,
1.970,0.002,4000.500000,-0.705718,0.425083,7.580000,-0.025142,0.106274,44.553608,-6.991554,-5.843409850452,-35.195857848500,
1.980,0.002,4009.500000,-0.729817,0.473358,7.620000,-0.025206,0.105955,44.553608,-6.986970,-5.843409575457,-35.195857598975,
1.990,0.002,4022.250000,-0.800557,0.436770,7.660000,-0.025270,0.105636,44.553608,-6.982387,-5.843409418128,-35.195857457172,
2.000,0.002,4038.750000,-0.807692,0.366196,7.700000,-0.025333,0.105318,44.553608,-6.977803,-5.843409260799,-35.195857315368,
2.010,0.002,4052.000000,-0.748675,0.361030,7.740000,-0.025397,0.104999,44.553608,-6.973219,-5.843409103470,-35.195857173564,
