Time,Distance,Engine,Lateral_acc,Longitudinal_a,GPS_Speed,GPS_LatAcc,GPS_LonAcc,GPS_Heading,GPS_Gyro,GPS_Latitude,GPS_Longitude,
21.480,0.080,3252.000000,-1.172832,0.071762,17.383999,0.095420,0.062101,-168.966675,9.994123,-5.843382586761,-35.195965341334,
21.490,0.080,3244.100098,-0.779883,0.057294,17.402000,0.101194,0.058047,-168.916489,10.588166,-5.843383032437,-35.195965308241,
21.500,0.080,3234.600098,0.142033,0.015931,17.411999,0.106866,0.055116,-168.903885,11.156540,-5.843383478113,-35.195965275149,
21.510,0.080,3225.899902,0.505288,0.192646,17.421999,0.112539,0.052184,-168.891281,11.724914,-5.843383923789,-35.195965242056,
21.520,0.080,3220.399902,0.100663,0.377137,17.431999,0.118211,0.049252,-168.878662,12.293288,-5.843384365472,-35.195965236012,
21.530,0.080,3216.399902,-0.313491,0.188218,17.441999,0.123883,0.046321,-168.866058,12.861662,-5.843384807155,-35.195965229967,
21.540,0.080,3218.399902,-0.256083,-0.118537,17.452000,0.129555,0.043389,-168.853455,13.430037,-5.843385248838,-35.195965223923,
21.550,0.080,3221.699951,0.190724,-0.018057,17.462000,0.135227,0.040457,-168.840851,13.998410,-5.843385690521,-35.195965217878,
21.560,0.080,3230.199951,0.584803,0.372667,17.472000,0.140899,0.037526,-168.828247,14.566784,-5.843386132204,-35.195965211834,
21.570,0.080,3245.600098,0.471958,0.557214,17.482000,0.146572,0.034594,-168.815643,15.135159,-5.843386573886,-35.195965205790,
21.580,0.080,3288.600098,-0.040100,0.426335,17.492001,0.152244,0.031662,-168.803040,15.703532,-5.843387015569,-35.195965199745,
21.590,0.080,3328.800049,-0.524953,0.237010,17.496000,0.157890,0.029075,-168.765457,16.266865,-5.843387457252,-35.195965193701,
21.600,0.080,3357.800049,-0.855248,0.236073,17.476000,0.163435,0.027864,-168.627945,16.810028,-5.843387898935,-35.195965187656,
21.610,0.080,3386.699951,-1.007744,0.463262,17.455999,0.168980,0.026653,-168.490433,17.353191,-5.843388340618,-35.195965181612,
21.620,0.081,3415.199951,-0.882223,0.649421,17.436001,0.174525,0.025442,-168.352921,17.896357,-5.843388782300,-35.195965175567,
21.630,0.081,3443.000000,-0.635072,0.495171,17.416000,0.180069,0.024231,-168.215408,18.439520,-5.843389223983,-35.195965169523,
21.640,0.081,3468.000000,-0.552757,0.165139,17.396000,0.185614,0.023020,-168.077911,18.982683,-5.843389665465,-35.195965179805,
21.650,0.081,3492.000000,-0.633229,0.095618,17.376001,0.191159,0.021809,-167.940399,19.525848,-5.843390106745,-35.195965206413,
21.660,0.081,3512.000000,-0.715103,0.326478,17.356001,0.196703,0.020598,-167.802887,20.069012,-5.843390548026,-35.195965233020,
21.670,0.081,3531.899902,-0.742062,0.488276,17.336000,0.202248,0.019388,-167.665375,20.612175,-5.843390989306,-35.195965259628,
21.680,0.081,3551.399902,-0.693326,0.392017,17.316002,0.207793,0.018177,-167.527863,21.155340,-5.843391430587,-35.195965286236,
21.690,0.081,3574.100098,-0.549785,0.232622,17.296001,0.213592,0.017399,-167.380280,21.714088,-5.843391871867,-35.195965312844,
21.700,0.081,3609.600098,-0.403947,0.205245,17.276001,0.220412,0.018355,-167.192352,22.335175,-5.843392313147,-35.195965339452,
21.710,0.081,3640.500000,-0.424049,0.241077,17.256001,0.227231,0.019311,-167.004410,22.956261,-5.843392754428,-35.195965366060,
21.720,0.081,3653.000000,-0.595144,0.268305,17.236000,0.234051,0.020267,-166.816483,23.577347,-5.843393195708,-35.195965392668,
21.730,0.081,3663.899902,-0.643385,0.421158,17.216002,0.240870,0.021223,-166.628555,24.198433,-5.843393636989,-35.195965419276,
21.740,0.081,3668.399902,-0.470643,0.715173,17.196001,0.247689,0.022179,-166.440628,24.819521,-5.843394078269,-35.195965445883,
21.750,0.081,3670.399902,-0.328859,0.854529,17.176001,0.254509,0.023135,-166.252701,25.440607,-5.843394519550,-35.195965472491,
21.760,0.081,3662.399902,-0.344325,0.680765,17.156000,0.261328,0.024091,-166.064758,26.061693,-5.843394960830,-35.195965499099,
21.770,0.081,3651.199951,-0.431727,0.461304,17.136000,0.268147,0.025047,-165.876831,26.682779,-5.843395818938,-35.195965624226,
21.780,0.081,3627.199951,-0.538955,0.428004,17.116001,0.274967,0.026003,-165.688904,27.303865,-5.843396677046,-35.195965749352,
21.790,0.081,3595.800049,-0.510196,0.463365,17.112000,0.282360,0.027520,-165.538559,27.938704,-5.843397535154,-35.195965874479,
21.800,0.081,3534.800049,-0.307951,0.544719,17.172001,0.292047,0.031280,-165.538559,28.628544,-5.843398393262,-35.195965999605,
21.810,0.082,3479.399902,-0.276527,0.859330,17.232000,0.301734,0.035040,-165.538559,29.318386,-5.843399251370,-35.195966124732,
21.820,0.082,3446.399902,-0.452694,1.177584,17.292000,0.311421,0.038800,-165.538559,30.008226,-5.843400109477,-35.195966249859,
21.830,0.082,3412.500000,-0.415515,0.990314,17.352001,0.321109,0.042561,-165.538559,30.698069,-5.843400972909,-35.195966416640,
21.840,0.082,3375.000000,-0.187960,0.466446,17.412001,0.330796,0.046321,-165.538559,31.387909,-5.843401841665,-35.195966625076,
21.850,0.082,3337.100098,-0.163998,0.275876,17.472000,0.340483,0.050081,-165.538559,32.077751,-5.843402710421,-35.195966833513,
21.860,0.082,3297.600098,-0.344808,0.497625,17.532001,0.350171,0.053841,-165.538559,32.767590,-5.843403579177,-35.195967041949,
21.870,0.082,3257.899902,-0.500978,0.643642,17.592001,0.359858,0.057601,-165.538559,33.457432,-5.843404447933,-35.195967250386,
21.880,0.082,3217.399902,-0.546360,0.510929,17.652000,0.369545,0.061362,-165.538559,34.147274,-5.843405316689,-35.195967458822,
21.890,0.082,3177.399902,-0.494298,0.302107,17.702002,0.378009,0.064433,-165.452621,34.728939,-5.843406185445,-35.195967667258,
21.900,0.082,3139.399902,-0.494135,0.232451,17.712000,0.381578,0.064752,-165.022888,34.877911,-5.843406491252,-35.195967772536,
21.910,0.082,3104.600098,-0.654421,0.367020,17.722000,0.385147,0.065071,-164.593170,35.026878,-5.843406797058,-35.195967877814,
21.920,0.082,3082.600098,-0.711015,0.590013,17.732000,0.388716,0.065389,-164.163452,35.175846,-5.843407102864,-35.195967983091,
21.930,0.082,3063.000000,-0.431163,0.703435,17.742001,0.392285,0.065708,-163.733734,35.324814,-5.843407408671,-35.195968088369,
21.940,0.082,3053.000000,-0.183720,0.594864,17.752001,0.395854,0.066027,-163.304016,35.473785,-5.843407714477,-35.195968193647,
21.950,0.082,3045.100098,-0.375551,0.282834,17.762001,0.399423,0.066345,-162.874298,35.622753,-5.843408020283,-35.195968298924,
21.960,0.082,3045.600098,-0.639379,0.050470,17.772001,0.402992,0.066664,-162.444580,35.771721,-5.843408326090,-35.195968404202,
21.970,0.082,3047.600098,-0.461259,0.313960,17.782001,0.406561,0.066983,-162.014862,35.920692,-5.843408631896,-35.195968509479,
21.980,0.082,3055.600098,-0.157193,0.935177,17.792002,0.410130,0.067301,-161.585144,36.069660,-5.843408937702,-35.195968614757,
21.990,0.082,3062.800049,-0.228964,1.201476,17.804001,0.413674,0.067569,-161.164810,36.217255,-5.843409243509,-35.195968720035,
22.000,0.083,3066.800049,-0.369812,0.775018,17.824001,0.417115,0.067633,-160.782074,36.359348,-5.843409549315,-35.195968825312,
22.010,0.083,3069.199951,-0.135293,0.070191,17.844002,0.420557,0.067697,-160.399338,36.501442,-5.843409855122,-35.195968930590,
22.020,0.083,3065.199951,0.131168,-0.252674,17.864000,0.423998,0.067760,-160.016602,36.643536,-5.843410160928,-35.195969035868,
22.030,0.083,3060.399902,-0.047275,0.100821,17.884001,0.427440,0.067824,-159.633865,36.785629,-5.843410466734,-35.195969141145,
22.040,0.083,3052.399902,-0.462511,0.662116,17.904001,0.430881,0.067888,-159.251129,36.927723,-5.843410772541,-35.195969246423,
22.050,0.083,3044.500000,-0.688118,0.679475,17.924000,0.434323,0.067951,-158.868393,37.069817,-5.843411078347,-35.195969351701,
22.060,0.083,3037.000000,-0.675674,0.215203,17.944000,0.437764,0.068015,-158.485657,37.211910,-5.843411384153,-35.195969456978,
22.070,0.083,3030.899902,-0.613728,0.027166,17.964001,0.441206,0.068079,-158.102921,37.354004,-5.843411689960,-35.195969562256,
22.080,0.083,3030.399902,-0.632778,0.345619,17.983999,0.444647,0.068143,-157.720184,37.496098,-5.843411992496,-35.195969684574,
22.090,0.083,3031.500000,-0.657333,0.668112,18.010000,0.448204,0.067875,-157.414001,37.641399,-5.843412291763,-35.195969823933,
22.100,0.083,3039.000000,-0.487399,0.637204,18.059999,0.452219,0.066282,-157.414001,37.799534,-5.843412591030,-35.195969963292,
22.110,0.083,3047.600098,-0.115654,0.384365,18.110001,0.456234,0.064688,-157.414001,37.957672,-5.843412890297,-35.195970102651,
22.120,0.083,3060.600098,0.209969,0.178942,18.160000,0.460249,0.063095,-157.414001,38.115807,-5.843413189564,-35.195970242009,
22.130,0.083,3074.500000,0.284977,0.169418,18.209999,0.464264,0.061502,-157.414001,38.273945,-5.843413488831,-35.195970381368,
22.140,0.083,3092.000000,0.187390,0.316072,18.260000,0.468279,0.059908,-157.414001,38.432079,-5.843413788098,-35.195970520727,
22.150,0.083,3109.500000,0.162241,0.424327,18.309999,0.472294,0.058315,-157.414001,38.590218,-5.843414087365,-35.195970660086,
22.160,0.083,3127.000000,0.210359,0.349232,18.360001,0.476310,0.056722,-157.414001,38.748352,-5.843414386632,-35.195970799445,
22.170,0.084,3144.199951,0.028606,0.159579,18.410000,0.480325,0.055129,-157.414001,38.906490,-5.843414685899,-35.195970938804,
22.180,0.084,3160.199951,-0.429608,0.066138,18.459999,0.484340,0.053535,-157.414001,39.064625,-5.843414985166,-35.195971078163,
22.190,0.084,3175.399902,-0.763948,0.220069,18.506001,0.488916,0.051521,-157.414001,39.251640,-5.843415284432,-35.195971217521,
22.200,0.084,3187.399902,-0.769908,0.534643,18.535999,0.495735,0.047825,-157.414001,39.554161,-5.843415583699,-35.195971356880,
22.210,0.084,3195.899902,-0.726588,0.724486,18.566000,0.502555,0.044128,-157.414001,39.856682,-5.843415882966,-35.195971496239,
22.220,0.084,3190.399902,-0.759317,0.604984,18.596001,0.509374,0.040432,-157.414001,40.159203,-5.843416182233,-35.195971635598,
22.230,0.084,3183.000000,-0.607314,0.309353,18.626001,0.516193,0.036735,-157.414001,40.461727,-5.843416481500,-35.195971774957,
22.240,0.084,3168.000000,-0.336436,0.162877,18.656000,0.523013,0.033039,-157.414001,40.764248,-5.843416780767,-35.195971914316,
22.250,0.084,3150.300049,-0.339410,0.305061,18.686001,0.529832,0.029342,-157.414001,41.066769,-5.843417080034,-35.195972053675,
22.260,0.084,3121.800049,-0.409109,0.452963,18.716002,0.536651,0.025646,-157.414001,41.369289,-5.843417379301,-35.195972193033,
22.270,0.084,3091.699951,-0.023328,0.292589,18.746000,0.543471,0.021950,-157.414001,41.671810,-5.843418175620,-35.195972688303,
22.280,0.084,3055.199951,0.536981,0.048149,18.776001,0.550290,0.018253,-157.414001,41.974335,-5.843418971938,-35.195973183573,
22.290,0.084,3020.199951,0.657811,0.157734,18.798000,0.558970,0.013193,-157.193985,42.390072,-5.843419768257,-35.195973678843,
22.300,0.084,2991.199951,0.479675,0.509357,18.788002,0.575095,0.002677,-156.093903,43.258675,-5.843420564576,-35.195974174112,
22.310,0.084,2962.500000,0.413539,0.585205,18.778002,0.591219,-0.007839,-154.993835,44.127281,-5.843421360895,-35.195974669382,
22.320,0.084,2935.000000,0.332245,0.214794,18.768002,0.607343,-0.018355,-153.893753,44.995884,-5.843422157214,-35.195975164652,
22.330,0.084,2907.699951,0.003402,-0.226580,18.758001,0.623467,-0.028871,-152.793671,45.864487,-5.843422909883,-35.195975706686,
22.340,0.084,2881.199951,-0.354175,-0.263396,18.748001,0.639592,-0.039386,-151.693604,46.733093,-5.843423618902,-35.195976295485,
22.350,0.085,2855.600098,-0.407374,0.123605,18.738001,0.655716,-0.049902,-150.593521,47.601696,-5.843424327922,-35.195976884284,
22.360,0.085,2833.600098,-0.179260,0.418905,18.728001,0.671840,-0.060418,-149.493439,48.470303,-5.843425036942,-35.195977473083,
22.370,0.085,2811.300049,0.078807,0.258942,18.718000,0.687964,-0.070934,-148.393356,49.338905,-5.843425745961,-35.195978061882,
22.380,0.085,2787.800049,0.190499,-0.057588,18.708000,0.704089,-0.081450,-147.293289,50.207508,-5.843426454981,-35.195978650681,
22.390,0.085,2764.800049,0.101303,-0.117997,18.694000,0.718377,-0.090614,-146.406113,50.995441,-5.843427164000,-35.195979239480,
22.400,0.085,2743.800049,-0.039232,-0.003489,18.664001,0.725324,-0.094375,-146.370590,51.460682,-5.843427369043,-35.195979473909,
22.410,0.085,2724.500000,0.091201,0.034272,18.634001,0.732271,-0.098135,-146.335068,51.925926,-5.843427574086,-35.195979708337,
22.420,0.085,2712.000000,0.474079,0.012193,18.604000,0.739218,-0.101895,-146.299545,52.391167,-5.843427779129,-35.195979942765,
22.430,0.085,2700.500000,0.568097,0.051204,18.573999,0.746165,-0.105655,-146.264023,52.856407,-5.843427984172,-35.195980177194,
22.440,0.085,2693.000000,-0.023201,0.122963,18.544001,0.753112,-0.109415,-146.228500,53.321651,-5.843428189215,-35.195980411622,
22.450,0.085,2687.000000,-0.961116,0.121717,18.514000,0.760058,-0.113176,-146.192978,53.786892,-5.843428394258,-35.195980646051,
22.460,0.085,2687.000000,-1.418007,0.068387,18.483999,0.767005,-0.116936,-146.157455,54.252132,-5.843428599301,-35.195980880479,
22.470,0.085,2687.399902,-1.013054,0.118982,18.454000,0.773952,-0.120696,-146.121933,54.717373,-5.843428804344,-35.195981114907,
22.480,0.085,2689.399902,-0.353839,0.272340,18.424000,0.780899,-0.124456,-146.086395,55.182617,-5.843429009387,-35.195981349336,
22.490,0.085,2692.000000,-0.129000,0.263494,18.392000,0.787807,-0.128153,-146.057983,55.647858,-5.843429214430,-35.195981583764,
22.500,0.085,2697.000000,-0.135617,0.011329,18.351999,0.794563,-0.131594,-146.057983,56.113098,-5.843429419472,-35.195981818193,
22.510,0.085,2702.899902,0.011735,-0.129766,18.312000,0.801319,-0.135036,-146.057983,56.578342,-5.843429624515,-35.195982052621,
22.520,0.085,2712.399902,-0.008382,0.092929,18.271999,0.808074,-0.138477,-146.057983,57.043583,-5.843429829558,-35.195982287050,
22.530,0.086,2722.300049,-0.552699,0.410664,18.232000,0.814830,-0.141919,-146.057983,57.508827,-5.843430034601,-35.195982521478,
22.540,0.086,2733.800049,-1.131098,0.479227,18.191999,0.821586,-0.145360,-146.057983,57.974068,-5.843430239644,-35.195982755906,
22.550,0.086,2745.600098,-1.027850,0.365908,18.152000,0.828341,-0.148802,-146.057983,58.439308,-5.843430444687,-35.195982990335,
22.560,0.086,2758.600098,-0.449079,0.321380,18.112000,0.835097,-0.152243,-146.057983,58.904552,-5.843430649730,-35.195983224763,
22.570,0.086,2772.600098,-0.151638,0.374471,18.072001,0.841852,-0.155685,-146.057983,59.369793,-5.843430854773,-35.195983459192,
22.580,0.086,2790.600098,-0.190393,0.377441,18.032000,0.848608,-0.159127,-146.057983,59.835037,-5.843431034452,-35.195983703782,
22.590,0.086,2808.800049,-0.075551,0.272740,17.990000,0.855325,-0.162339,-146.057983,60.310364,-5.843431188766,-35.195983958536,
22.600,0.086,2827.800049,0.235464,0.129446,17.940001,0.861890,-0.164633,-146.057983,60.826023,-5.843431343081,-35.195984213289,
22.610,0.086,2845.500000,0.440405,0.030562,17.889999,0.868454,-0.166927,-146.057983,61.341686,-5.843431497395,-35.195984468042,
22.620,0.086,2858.000000,0.415259,0.080983,17.840000,0.875019,-0.169222,-146.057983,61.857346,-5.843431651710,-35.195984722795,
22.630,0.086,2869.800049,0.163831,0.306794,17.790001,0.881583,-0.171516,-146.057983,62.373009,-5.843431806025,-35.195984977549,
22.640,0.086,2878.800049,-0.148357,0.419185,17.740000,0.888148,-0.173810,-146.057983,62.888672,-5.843431960339,-35.195985232302,
22.650,0.086,2886.500000,-0.187670,0.124922,17.690001,0.894712,-0.176105,-146.057983,63.404331,-5.843432114654,-35.195985487055,
22.660,0.086,2889.000000,0.047915,-0.281880,17.639999,0.901276,-0.178399,-146.057983,63.919994,-5.843432268968,-35.195985741808,
22.670,0.086,2890.699951,0.192935,-0.259318,17.590000,0.907841,-0.180694,-146.057983,64.435654,-5.843432423283,-35.195985996562,
22.680,0.086,2889.199951,0.157069,0.150480,17.540001,0.914405,-0.182988,-146.057983,64.951317,-5.843432577598,-35.195986251315,
22.690,0.086,2888.500000,0.130491,0.443446,17.488001,0.921059,-0.185219,-146.057983,65.478439,-5.843432731912,-35.195986506068,
22.700,0.086,2891.000000,0.036908,0.395654,17.427999,0.928069,-0.187194,-146.057983,66.051392,-5.843432886227,-35.195986760821,
22.710,0.087,2894.399902,-0.292245,0.220295,17.368000,0.935080,-0.189170,-146.057983,66.624352,-5.843433040541,-35.195987015575,
22.720,0.087,2901.399902,-0.566201,0.169763,17.308001,0.942091,-0.191146,-146.057983,67.197311,-5.843433194856,-35.195987270328,
22.730,0.087,2909.899902,-0.369277,0.264045,17.247999,0.949101,-0.193121,-146.057983,67.770271,-5.843433349171,-35.195987525081,
22.740,0.087,2924.399902,0.053692,0.348630,17.188000,0.956112,-0.195097,-146.057983,68.343224,-5.843433503485,-35.195987779834,
22.750,0.087,2939.899902,0.089375,0.295456,17.128000,0.963122,-0.197073,-146.057983,68.916183,-5.843433657800,-35.195988034588,
22.760,0.087,2959.399902,-0.218469,0.163041,17.067999,0.970133,-0.199048,-146.057983,69.489143,-5.843433812114,-35.195988289341,
22.770,0.087,2978.699951,-0.248956,0.147373,17.007999,0.977143,-0.201024,-146.057983,70.062096,-5.843433961655,-35.195988680675,
22.780,0.087,2997.199951,0.149375,0.293542,16.948000,0.984154,-0.203000,-146.057983,70.635056,-5.843434111195,-35.195989072010,
22.790,0.087,3013.899902,0.450928,0.388593,16.883999,0.991343,-0.204797,-146.047897,71.234596,-5.843434260735,-35.195989463344,
22.800,0.087,3023.399902,0.267702,0.294036,16.803999,0.999246,-0.205881,-145.997482,71.940483,-5.843434410275,-35.195989854679,
22.810,0.087,3031.500000,-0.167215,0.153148,16.723999,1.007148,-0.206964,-145.947052,72.646370,-5.843434559816,-35.195990246013,
22.820,0.087,3034.000000,-0.433149,0.120356,16.643999,1.015051,-0.208047,-145.896637,73.352249,-5.843434709356,-35.195990637347,
22.830,0.087,3035.600098,-0.486297,0.136334,16.563999,1.022954,-0.209131,-145.846222,74.058136,-5.843434858896,-35.195991028682,
22.840,0.087,3033.600098,-0.503928,0.059353,16.483999,1.030857,-0.210214,-145.795792,74.764015,-5.843435008436,-35.195991420016,
22.850,0.087,3031.600098,-0.483746,-0.111772,16.403999,1.038760,-0.211298,-145.745377,75.469902,-5.843435157977,-35.195991811350,
22.860,0.087,3029.600098,-0.330783,-0.148315,16.323999,1.046662,-0.212381,-145.694946,76.175789,-5.843435307517,-35.195992202685,
22.870,0.087,3029.100098,-0.043278,0.138224,16.243999,1.054565,-0.213465,-145.644531,76.881668,-5.843435457057,-35.195992594019,
22.880,0.087,3034.600098,0.286722,0.466376,16.164000,1.062468,-0.214548,-145.594116,77.587555,-5.843435606597,-35.195992985354,
22.890,0.087,3040.000000,0.448056,0.382153,16.086000,1.069759,-0.215326,-145.215729,78.244392,-5.843435717741,-35.195993375495,
22.900,0.087,3045.000000,0.296502,0.055672,16.016001,1.074603,-0.214880,-143.525497,78.705048,-5.843435790488,-35.195993764443,
22.910,0.088,3050.000000,0.010338,0.048543,15.946000,1.079446,-0.214433,-141.835281,79.165710,-5.843435863235,-35.195994153390,
22.920,0.088,3055.000000,-0.134917,0.304932,15.876000,1.084290,-0.213987,-140.145050,79.626366,-5.843435935982,-35.195994542338,
22.930,0.088,3060.300049,-0.112871,0.290102,15.806001,1.089134,-0.213541,-138.454834,80.087029,-5.843436008728,-35.195994931286,
22.940,0.088,3066.800049,-0.072911,0.041924,15.736000,1.093977,-0.213095,-136.764603,80.547684,-5.843436081475,-35.195995320234,
22.950,0.088,3073.000000,-0.111653,0.086968,15.666000,1.098821,-0.212649,-135.074387,81.008347,-5.843436154222,-35.195995709181,
22.960,0.088,3078.000000,-0.198799,0.402623,15.596001,1.103665,-0.212203,-133.384155,81.469002,-5.843436226969,-35.195996098129,
22.970,0.088,3083.300049,-0.249184,0.451589,15.526001,1.108508,-0.211757,-131.693939,81.929665,-5.843436299716,-35.195996487077,
22.980,0.088,3089.800049,-0.249385,0.180069,15.456000,1.113352,-0.211311,-130.003708,82.390320,-5.843436372463,-35.195996876025,
22.990,0.088,3095.699951,-0.258467,0.072375,15.386001,1.117673,-0.210903,-128.577286,82.808815,-5.843436445210,-35.195997264973,
23.000,0.088,3099.199951,-0.306003,0.290246,15.316001,1.119903,-0.210648,-128.206009,83.058624,-5.843436517956,-35.195997653920,
23.010,0.088,3101.300049,-0.388348,0.498787,15.246000,1.122134,-0.210393,-127.834724,83.308434,-5.843436590703,-35.195998042868,
23.020,0.088,3097.800049,-0.451797,0.442598,15.176001,1.124365,-0.210138,-127.463448,83.558243,-5.843436595518,-35.195998408535,
23.030,0.088,3093.399902,-0.357467,0.232360,15.106000,1.126595,-0.209883,-127.092171,83.808052,-5.843436600333,-35.195998774202,
23.040,0.088,3085.399902,-0.133861,0.162606,15.036000,1.128826,-0.209628,-126.720894,84.057861,-5.843436605148,-35.195999139870,
23.050,0.088,3076.399902,-0.096429,0.364512,14.966001,1.131057,-0.209373,-126.349617,84.307671,-5.843436609963,-35.195999505537,
23.060,0.088,3063.399902,-0.316377,0.591943,14.896000,1.133287,-0.209118,-125.978340,84.557480,-5.843436614777,-35.195999871204,
23.070,0.088,3050.800049,-0.387535,0.539999,14.826000,1.135518,-0.208863,-125.607063,84.807289,-5.843436619592,-35.196000236871,
23.080,0.088,3039.800049,-0.127786,0.344384,14.756000,1.137748,-0.208608,-125.235786,85.057098,-5.843436624407,-35.196000602538,
23.090,0.088,3029.100098,0.104467,0.373613,14.686000,1.139622,-0.208455,-124.938766,85.277107,-5.843436629222,-35.196000968205,
23.100,0.088,3019.600098,0.106093,0.615718,14.616000,1.140068,-0.208710,-124.938766,85.377953,-5.843436634037,-35.196001333873,
23.110,0.088,3009.500000,0.147966,0.709516,14.546000,1.140514,-0.208965,-124.938766,85.478790,-5.843436638852,-35.196001699540,
23.120,0.088,2997.000000,0.372059,0.485723,14.476000,1.140961,-0.209220,-124.938766,85.579628,-5.843436643666,-35.196002065207,
23.130,0.089,2983.500000,0.486276,0.159727,14.406000,1.141407,-0.209475,-124.938766,85.680473,-5.843436648481,-35.196002430874,
23.140,0.089,2966.000000,0.271446,0.079681,14.335999,1.141853,-0.209730,-124.938766,85.781311,-5.843436623707,-35.196002776824,
23.150,0.089,2948.300049,-0.042711,0.354788,14.266000,1.142299,-0.209985,-124.938766,85.882149,-5.843436569342,-35.196003103057,
23.160,0.089,2929.800049,-0.129885,0.663281,14.196000,1.142745,-0.210240,-124.938766,85.982994,-5.843436514978,-35.196003429290,
23.170,0.089,2910.500000,-0.053411,0.615619,14.126000,1.143191,-0.210495,-124.938766,86.083832,-5.843436460614,-35.196003755523,
23.180,0.089,2888.000000,-0.112891,0.306261,14.056000,1.143637,-0.210750,-124.938766,86.184669,-5.843436406250,-35.196004081755,
23.190,0.089,2866.800049,-0.296692,0.133953,13.986000,1.143918,-0.211158,-124.938766,86.274971,-5.843436351886,-35.196004407988,
23.200,0.089,2850.800049,-0.289681,0.187308,13.916000,1.143535,-0.212177,-124.938766,86.323097,-5.843436297521,-35.196004734221,
23.210,0.089,2837.399902,-0.073614,0.261741,13.846000,1.143153,-0.213197,-124.938766,86.371223,-5.843436243157,-35.196005060454,
23.220,0.089,2834.399902,-0.046094,0.318891,13.776000,1.142771,-0.214217,-124.938766,86.419357,-5.843436188793,-35.196005386687,
23.230,0.089,2833.000000,-0.363402,0.469021,13.706000,1.142388,-0.215236,-124.938766,86.467484,-5.843436134429,-35.196005712920,
23.240,0.089,2838.000000,-0.606181,0.608004,13.636000,1.142006,-0.216256,-124.938766,86.515617,-5.843436080065,-35.196006039153,
23.250,0.089,2844.699951,-0.433315,0.512283,13.566000,1.141623,-0.217276,-124.938766,86.563744,-5.843436025701,-35.196006365386,
23.260,0.089,2858.199951,-0.198319,0.282313,13.496000,1.141241,-0.218296,-124.938766,86.611870,-5.843435971336,-35.196006691618,
23.270,0.089,2872.699951,-0.376331,0.255120,13.426001,1.140859,-0.219315,-124.938766,86.660004,-5.843435869444,-35.196006961759,
23.280,0.089,2891.199951,-0.696413,0.459418,13.356000,1.140476,-0.220335,-124.938766,86.708130,-5.843435767551,-35.196007231900,
23.290,0.089,2909.199951,-0.600694,0.596491,13.284000,1.140158,-0.221469,-124.938766,86.771843,-5.843435665659,-35.196007502041,
23.300,0.089,2925.199951,-0.253552,0.521234,13.204000,1.140094,-0.223063,-124.938766,86.897896,-5.843435563766,-35.196007772181,
23.310,0.089,2940.600098,-0.199994,0.360233,13.124001,1.140030,-0.224656,-124.938766,87.023949,-5.843435461874,-35.196008042322,
23.320,0.089,2953.600098,-0.355103,0.270046,13.044000,1.139966,-0.226249,-124.938766,87.149994,-5.843435359981,-35.196008312463,
23.330,0.089,2965.500000,-0.275487,0.312112,12.964000,1.139903,-0.227843,-124.938766,87.276047,-5.843435258089,-35.196008582603,
23.340,0.089,2973.000000,-0.066922,0.446600,12.884000,1.139839,-0.229436,-124.938766,87.402100,-5.843435156196,-35.196008852744,
23.350,0.089,2978.899902,-0.117980,0.581164,12.804000,1.139775,-0.231029,-124.938766,87.528152,-5.843435054304,-35.196009122885,
23.360,0.089,2978.399902,-0.296801,0.653911,12.724000,1.139711,-0.232623,-124.938766,87.654198,-5.843434952411,-35.196009393026,
23.370,0.089,2977.300049,-0.246497,0.642967,12.644000,1.139648,-0.234216,-124.938766,87.780251,-5.843434850519,-35.196009663166,
23.380,0.090,2973.800049,-0.132827,0.580172,12.564000,1.139584,-0.235809,-124.938766,87.906303,-5.843434748626,-35.196009933307,
23.390,0.090,2970.100098,-0.292607,0.582627,12.478000,1.140068,-0.237199,-124.938766,88.110275,-5.843434626814,-35.196010171500,
23.400,0.090,2965.600098,-0.453238,0.741627,12.368000,1.142745,-0.237772,-124.938766,88.625938,-5.843434485081,-35.196010377746,
23.410,0.090,2959.199951,-0.186593,0.964674,12.258000,1.145422,-0.238346,-124.938766,89.141594,-5.843434343348,-35.196010583992,
23.420,0.090,2945.199951,0.162822,1.014129,12.148000,1.148099,-0.238919,-124.938766,89.657257,-5.843434201616,-35.196010790238,
23.430,0.090,2930.199951,-0.005790,0.785966,12.038000,1.150775,-0.239493,-124.938766,90.172920,-5.843434059883,-35.196010996484,
23.440,0.090,2911.199951,-0.434157,0.532397,11.928000,1.153452,-0.240067,-124.938766,90.688583,-5.843433918150,-35.196011202730,
23.450,0.090,2891.000000,-0.468088,0.575080,11.818001,1.156129,-0.240640,-124.938766,91.204247,-5.843433776417,-35.196011408976,
23.460,0.090,2866.000000,-0.221486,0.793092,11.708000,1.158806,-0.241214,-124.938766,91.719902,-5.843433634685,-35.196011615222,
23.470,0.090,2846.000000,-0.217294,0.791776,11.598001,1.161482,-0.241787,-124.938766,92.235565,-5.843433492952,-35.196011821467,
23.480,0.090,2846.000000,-0.412325,0.553200,11.488001,1.164159,-0.242361,-124.938766,92.751228,-5.843433351219,-35.196012027713,
23.490,0.090,2841.000000,-0.533181,0.421537,11.372001,1.168659,-0.241953,-124.938766,93.465363,-5.843433209487,-35.196012233959,
23.500,0.090,2816.000000,-0.670847,0.511663,11.232000,1.180449,-0.237619,-124.938766,94.973389,-5.843433067754,-35.196012440205,
